# File created 2017/02/28 10:43:58 Eastern Standard Time (UTC -0500)
# Time: 2017/02/16 15:26:40
# UTC: 2017/02/16 20:26:40
# Period: Seconds
# Col: 1002.Temperature,1002,1,Temperature,Celsius
0.0000,    36.001
0.0040,    36.001
0.0080,    36.004
0.0120,    36.004
0.0160,    36.004
0.0200,    36.004
0.0240,    36.004
0.0280,    36.004
0.0320,    36.004
0.0360,    36.004
0.0400,    36.004
0.0440,    36.004
0.0480,    36.004
0.0520,    36.001
0.0560,    36.001
0.0600,    36.001
0.0640,    36.001
0.0680,    36.001
0.0720,    36.001
0.0760,    36.001
0.0800,    36.004
0.0840,    36.004
0.0880,    36.004
0.0920,    36.004
0.0960,    36.004
0.1000,    36.004
0.1040,    36.004
0.1080,    36.004
0.1120,    36.004
0.1160,    36.004
0.1200,    36.007
0.1240,    36.007
0.1280,    36.007
0.1320,    36.007
0.1360,    36.007
0.1400,    36.007
0.1440,    36.010
0.1480,    36.010
0.1520,    36.010
0.1560,    36.013
0.1600,    36.013
0.1640,    36.013
0.1680,    36.013
0.1720,    36.013
0.1760,    36.016
0.1800,    36.016
0.1840,    36.016
0.1880,    36.016
0.1920,    36.016
0.1960,    36.016
0.2000,    36.016
0.2040,    36.016
0.2080,    36.016
0.2120,    36.016
0.2160,    36.016
0.2200,    36.016
0.2240,    36.013
0.2280,    36.013
0.2320,    36.013
0.2360,    36.013
0.2400,    36.013
0.2440,    36.016
0.2480,    36.016
0.2520,    36.016
0.2560,    36.016
0.2600,    36.016
0.2640,    36.016
0.2680,    36.016
0.2720,    36.013
0.2760,    36.013
0.2800,    36.013
0.2840,    36.013
0.2880,    36.013
0.2920,    36.016
0.2960,    36.016
0.3000,    36.016
0.3040,    36.016
0.3080,    36.016
0.3120,    36.016
0.3160,    36.016
0.3200,    36.016
0.3240,    36.016
0.3280,    36.016
0.3320,    36.016
0.3360,    36.019
0.3400,    36.019
0.3440,    36.019
0.3480,    36.019
0.3520,    36.019
0.3560,    36.019
0.3600,    36.016
0.3640,    36.016
0.3680,    36.016
0.3720,    36.016
0.3760,    36.016
0.3800,    36.016
0.3840,    36.016
0.3880,    36.013
0.3920,    36.013
0.3960,    36.013
0.4000,    36.013
0.4040,    36.013
0.4080,    36.010
0.4120,    36.010
0.4160,    36.010
0.4200,    36.010
0.4240,    36.010
0.4280,    36.010
0.4320,    36.010
0.4360,    36.010
0.4400,    36.007
0.4440,    36.007
0.4480,    36.007
0.4520,    36.007
0.4560,    36.007
0.4600,    36.007
0.4640,    36.007
0.4680,    36.004
0.4720,    36.004
0.4760,    36.004
0.4800,    36.007
0.4840,    36.007
0.4880,    36.007
0.4920,    36.007
0.4960,    36.007
0.5000,    36.007
0.5040,    36.010
0.5080,    36.010
0.5120,    36.010
0.5160,    36.007
0.5200,    36.007
0.5240,    36.007
0.5280,    36.007
0.5320,    36.007
0.5360,    36.007
0.5400,    36.007
0.5440,    36.007
0.5480,    36.007
0.5520,    36.007
0.5560,    36.007
0.5600,    36.010
0.5640,    36.010
0.5680,    36.010
0.5720,    36.010
0.5760,    36.010
0.5800,    36.010
0.5840,    36.010
0.5880,    36.010
0.5920,    36.013
0.5960,    36.013
0.6000,    36.013
0.6040,    36.013
0.6080,    36.013
0.6120,    36.013
0.6160,    36.016
0.6200,    36.016
0.6240,    36.016
0.6280,    36.016
0.6320,    36.016
0.6360,    36.016
0.6400,    36.016
0.6440,    36.016
0.6480,    36.016
0.6520,    36.019
0.6560,    36.019
0.6600,    36.019
0.6640,    36.019
0.6680,    36.019
0.6720,    36.019
0.6760,    36.019
0.6800,    36.019
0.6840,    36.019
0.6880,    36.019
0.6920,    36.019
0.6960,    36.019
0.7000,    36.019
0.7040,    36.019
0.7080,    36.019
0.7120,    36.019
0.7160,    36.019
0.7200,    36.016
0.7240,    36.016
0.7280,    36.016
0.7320,    36.013
0.7360,    36.013
0.7400,    36.013
0.7440,    36.013
0.7480,    36.010
0.7520,    36.010
0.7560,    36.010
0.7600,    36.010
0.7640,    36.007
0.7680,    36.007
0.7720,    36.007
0.7760,    36.004
0.7800,    36.004
0.7840,    36.004
0.7880,    36.004
0.7920,    36.004
0.7960,    36.004
0.8000,    36.007
0.8040,    36.007
0.8080,    36.007
0.8120,    36.007
0.8160,    36.010
0.8200,    36.010
0.8240,    36.010
0.8280,    36.010
0.8320,    36.010
0.8360,    36.013
0.8400,    36.013
0.8440,    36.013
0.8480,    36.013
0.8520,    36.013
0.8560,    36.013
0.8600,    36.013
0.8640,    36.016
0.8680,    36.016
0.8720,    36.016
0.8760,    36.016
0.8800,    36.016
0.8840,    36.016
0.8880,    36.016
