# File created 2017/02/28 10:43:54 Eastern Standard Time (UTC -0500)
# Time: 2017/02/16 15:25:30
# UTC: 2017/02/16 20:25:30
# Period: Seconds
# Col: 1002.EEG,1002,1,EEG,mV
0.0000,     0.045
0.0010,    -0.006
0.0020,    -0.012
0.0030,     0.002
0.0040,    -0.030
0.0050,     0.018
0.0060,    -0.040
0.0070,    -0.030
0.0080,     0.017
0.0090,    -0.012
0.0100,     0.002
0.0110,     0.022
0.0120,    -0.016
0.0130,    -0.021
0.0140,    -0.003
0.0150,    -0.027
0.0160,    -0.002
0.0170,    -0.041
0.0180,    -0.081
0.0190,    -0.095
0.0200,    -0.126
0.0210,    -0.156
0.0220,    -0.168
0.0230,    -0.128
0.0240,    -0.165
0.0250,    -0.148
0.0260,    -0.114
0.0270,    -0.117
0.0280,    -0.110
0.0290,    -0.114
0.0300,    -0.085
0.0310,    -0.051
0.0320,    -0.022
0.0330,    -0.072
0.0340,    -0.085
0.0350,    -0.078
0.0360,    -0.082
0.0370,    -0.030
0.0380,    -0.028
0.0390,    -0.023
0.0400,    -0.059
0.0410,    -0.077
0.0420,    -0.078
0.0430,    -0.075
0.0440,    -0.110
0.0450,    -0.148
0.0460,    -0.164
0.0470,    -0.177
0.0480,    -0.139
0.0490,    -0.127
0.0500,    -0.109
0.0510,    -0.131
0.0520,    -0.183
0.0530,    -0.094
0.0540,    -0.084
0.0550,    -0.067
0.0560,    -0.041
0.0570,    -0.062
0.0580,    -0.101
0.0590,    -0.107
0.0600,    -0.117
0.0610,    -0.180
0.0620,    -0.221
0.0630,    -0.201
0.0640,    -0.172
0.0650,    -0.159
0.0660,    -0.139
0.0670,    -0.105
0.0680,    -0.137
0.0690,    -0.150
0.0700,    -0.094
0.0710,    -0.198
0.0720,    -0.204
0.0730,    -0.192
0.0740,    -0.132
0.0750,    -0.143
0.0760,    -0.103
0.0770,    -0.097
0.0780,    -0.060
0.0790,    -0.020
0.0800,    -0.124
0.0810,    -0.135
0.0820,    -0.107
0.0830,    -0.106
0.0840,    -0.103
0.0850,    -0.090
0.0860,    -0.105
0.0870,    -0.087
0.0880,    -0.060
0.0890,    -0.074
0.0900,    -0.088
0.0910,    -0.114
0.0920,    -0.108
0.0930,    -0.096
0.0940,    -0.090
0.0950,    -0.079
0.0960,    -0.078
0.0970,    -0.093
0.0980,    -0.088
0.0990,    -0.107
0.1000,    -0.129
0.1010,    -0.133
0.1020,    -0.120
0.1030,    -0.088
0.1040,    -0.076
0.1050,    -0.066
0.1060,    -0.054
0.1070,    -0.053
0.1080,    -0.095
0.1090,    -0.085
0.1100,    -0.118
0.1110,    -0.095
0.1120,    -0.093
0.1130,    -0.116
0.1140,    -0.129
0.1150,    -0.121
0.1160,    -0.081
0.1170,    -0.061
0.1180,    -0.027
0.1190,    -0.020
0.1200,    -0.061
0.1210,    -0.017
0.1220,    -0.001
0.1230,     0.007
0.1240,    -0.036
0.1250,    -0.027
0.1260,    -0.016
0.1270,     0.010
0.1280,     0.003
0.1290,    -0.016
0.1300,    -0.060
0.1310,    -0.036
0.1320,    -0.052
0.1330,    -0.051
0.1340,    -0.066
0.1350,    -0.021
0.1360,    -0.031
0.1370,    -0.021
0.1380,    -0.026
0.1390,    -0.034
0.1400,    -0.016
0.1410,    -0.095
0.1420,    -0.157
0.1430,    -0.190
0.1440,    -0.135
0.1450,    -0.171
0.1460,    -0.149
0.1470,    -0.135
0.1480,    -0.154
0.1490,    -0.155
0.1500,    -0.122
0.1510,    -0.092
0.1520,    -0.125
0.1530,    -0.103
0.1540,    -0.101
0.1550,    -0.140
0.1560,    -0.099
0.1570,    -0.086
0.1580,    -0.084
0.1590,    -0.060
0.1600,    -0.103
0.1610,    -0.039
0.1620,    -0.117
0.1630,    -0.070
0.1640,    -0.096
0.1650,    -0.113
0.1660,    -0.116
0.1670,    -0.098
0.1680,    -0.053
0.1690,    -0.058
0.1700,    -0.074
0.1710,    -0.054
0.1720,    -0.043
0.1730,    -0.072
0.1740,    -0.090
0.1750,    -0.124
0.1760,    -0.107
0.1770,    -0.079
0.1780,    -0.063
0.1790,    -0.063
0.1800,    -0.072
0.1810,    -0.065
0.1820,    -0.094
0.1830,    -0.068
0.1840,    -0.073
0.1850,    -0.116
0.1860,    -0.094
0.1870,    -0.053
0.1880,    -0.046
0.1890,     0.004
0.1900,    -0.000
0.1910,    -0.015
0.1920,     0.009
0.1930,    -0.010
0.1940,    -0.009
0.1950,    -0.014
0.1960,    -0.033
0.1970,    -0.036
0.1980,    -0.036
0.1990,    -0.053
0.2000,    -0.047
0.2010,    -0.011
0.2020,    -0.083
0.2030,    -0.044
0.2040,    -0.039
0.2050,    -0.039
0.2060,    -0.048
0.2070,    -0.054
0.2080,    -0.050
0.2090,    -0.025
0.2100,    -0.067
0.2110,    -0.063
0.2120,    -0.045
0.2130,    -0.005
0.2140,     0.004
0.2150,    -0.013
0.2160,    -0.013
0.2170,    -0.006
0.2180,     0.005
0.2190,    -0.013
0.2200,    -0.003
0.2210,    -0.022
0.2220,     0.007
0.2230,    -0.002
0.2240,    -0.008
0.2250,    -0.065
0.2260,    -0.040
0.2270,    -0.009
0.2280,     0.044
0.2290,     0.066
0.2300,     0.037
0.2310,     0.049
0.2320,     0.080
0.2330,     0.081
0.2340,     0.096
0.2350,     0.089
0.2360,     0.080
0.2370,     0.115
0.2380,     0.088
0.2390,     0.095
0.2400,     0.088
0.2410,     0.064
0.2420,     0.055
0.2430,     0.055
0.2440,     0.084
0.2450,     0.078
0.2460,     0.060
0.2470,     0.065
0.2480,     0.037
0.2490,     0.043
0.2500,     0.065
0.2510,     0.038
0.2520,     0.019
0.2530,     0.000
0.2540,     0.002
0.2550,     0.005
0.2560,     0.013
0.2570,     0.000
0.2580,    -0.006
0.2590,    -0.004
0.2600,    -0.036
0.2610,    -0.005
0.2620,     0.003
0.2630,    -0.026
0.2640,     0.023
0.2650,     0.087
0.2660,     0.075
0.2670,     0.100
0.2680,     0.168
0.2690,     0.116
0.2700,     0.117
0.2710,     0.095
0.2720,     0.090
0.2730,     0.122
0.2740,     0.070
0.2750,     0.101
0.2760,     0.098
0.2770,     0.063
0.2780,     0.078
0.2790,     0.063
0.2800,     0.064
0.2810,     0.059
0.2820,     0.049
0.2830,     0.045
0.2840,     0.063
0.2850,     0.072
0.2860,     0.055
0.2870,     0.044
0.2880,     0.033
0.2890,     0.018
0.2900,     0.005
0.2910,     0.039
0.2920,     0.030
0.2930,     0.017
0.2940,     0.010
0.2950,     0.010
0.2960,    -0.001
0.2970,    -0.030
0.2980,    -0.020
0.2990,    -0.024
0.3000,    -0.028
0.3010,    -0.027
0.3020,    -0.013
0.3030,     0.035
0.3040,     0.006
0.3050,     0.035
0.3060,     0.047
0.3070,     0.084
0.3080,     0.142
0.3090,     0.084
0.3100,     0.072
0.3110,     0.107
0.3120,     0.116
0.3130,     0.093
0.3140,     0.100
0.3150,     0.120
0.3160,     0.107
0.3170,     0.079
0.3180,     0.075
0.3190,     0.165
0.3200,     0.125
0.3210,     0.071
0.3220,     0.104
0.3230,     0.120
0.3240,     0.137
0.3250,     0.133
0.3260,     0.136
0.3270,     0.126
0.3280,     0.111
0.3290,     0.143
0.3300,     0.094
0.3310,     0.004
0.3320,     0.007
0.3330,     0.005
0.3340,    -0.024
0.3350,    -0.017
0.3360,    -0.002
0.3370,     0.011
0.3380,     0.004
0.3390,     0.040
0.3400,     0.072
0.3410,     0.107
0.3420,     0.137
0.3430,     0.100
0.3440,     0.125
0.3450,     0.165
0.3460,     0.164
0.3470,     0.161
0.3480,     0.136
0.3490,     0.092
0.3500,     0.122
0.3510,     0.133
0.3520,     0.112
0.3530,     0.059
0.3540,     0.074
0.3550,     0.065
0.3560,     0.010
0.3570,     0.006
0.3580,     0.025
0.3590,     0.054
0.3600,    -0.019
0.3610,     0.042
0.3620,     0.075
0.3630,     0.092
0.3640,     0.110
0.3650,     0.106
0.3660,     0.098
0.3670,     0.074
0.3680,     0.066
0.3690,    -0.009
0.3700,     0.030
0.3710,    -0.031
0.3720,    -0.021
0.3730,     0.001
0.3740,     0.008
0.3750,     0.012
0.3760,     0.044
0.3770,    -0.026
0.3780,    -0.054
0.3790,    -0.035
0.3800,    -0.023
0.3810,    -0.020
0.3820,    -0.003
0.3830,     0.042
0.3840,     0.039
0.3850,     0.067
0.3860,     0.042
0.3870,     0.023
0.3880,     0.021
0.3890,     0.039
0.3900,     0.096
0.3910,     0.097
0.3920,     0.026
0.3930,    -0.022
0.3940,    -0.007
0.3950,    -0.008
0.3960,     0.013
0.3970,    -0.002
0.3980,    -0.048
0.3990,    -0.088
0.4000,    -0.109
0.4010,    -0.103
0.4020,    -0.037
0.4030,    -0.013
0.4040,    -0.004
0.4050,    -0.018
0.4060,     0.060
0.4070,     0.050
0.4080,     0.021
0.4090,     0.013
0.4100,    -0.013
0.4110,    -0.018
0.4120,    -0.029
0.4130,    -0.031
0.4140,    -0.039
0.4150,    -0.018
0.4160,     0.006
0.4170,     0.060
0.4180,     0.006
0.4190,     0.004
0.4200,     0.010
0.4210,     0.022
0.4220,     0.027
0.4230,     0.023
0.4240,     0.038
0.4250,     0.036
0.4260,     0.041
0.4270,    -0.013
0.4280,     0.037
0.4290,    -0.014
0.4300,    -0.021
0.4310,     0.005
0.4320,     0.005
0.4330,     0.012
0.4340,     0.038
0.4350,     0.023
0.4360,     0.041
0.4370,     0.086
0.4380,     0.089
0.4390,     0.095
0.4400,     0.043
0.4410,     0.101
0.4420,     0.073
0.4430,     0.082
0.4440,     0.113
0.4450,     0.108
0.4460,     0.098
0.4470,     0.090
0.4480,     0.053
0.4490,     0.030
0.4500,     0.030
0.4510,     0.022
0.4520,     0.020
0.4530,     0.029
0.4540,     0.034
0.4550,     0.023
0.4560,     0.054
0.4570,    -0.002
0.4580,     0.016
0.4590,     0.020
0.4600,    -0.013
0.4610,    -0.009
0.4620,     0.025
0.4630,     0.050
0.4640,     0.058
0.4650,     0.076
0.4660,     0.077
0.4670,     0.087
0.4680,     0.049
0.4690,     0.074
0.4700,     0.084
0.4710,     0.064
0.4720,     0.065
0.4730,     0.067
0.4740,     0.061
0.4750,     0.073
0.4760,     0.056
0.4770,     0.017
0.4780,     0.028
0.4790,     0.104
0.4800,     0.074
0.4810,     0.066
0.4820,     0.051
0.4830,    -0.002
0.4840,     0.004
0.4850,     0.036
0.4860,    -0.001
0.4870,     0.007
0.4880,     0.011
0.4890,     0.056
0.4900,     0.064
0.4910,     0.081
0.4920,     0.076
0.4930,     0.059
0.4940,     0.031
0.4950,     0.034
0.4960,     0.023
0.4970,    -0.003
0.4980,    -0.011
0.4990,    -0.034
0.5000,    -0.125
0.5010,    -0.093
0.5020,    -0.094
0.5030,    -0.073
0.5040,    -0.059
0.5050,    -0.063
0.5060,    -0.028
0.5070,    -0.017
0.5080,     0.031
0.5090,     0.053
0.5100,     0.059
0.5110,     0.042
0.5120,     0.067
0.5130,     0.092
0.5140,     0.060
0.5150,     0.019
0.5160,     0.023
0.5170,     0.026
0.5180,     0.039
0.5190,    -0.010
0.5200,    -0.041
0.5210,    -0.044
0.5220,    -0.042
0.5230,    -0.016
0.5240,    -0.062
0.5250,    -0.059
0.5260,    -0.047
0.5270,    -0.042
0.5280,    -0.042
0.5290,    -0.027
0.5300,    -0.033
0.5310,    -0.033
0.5320,    -0.042
0.5330,    -0.069
0.5340,    -0.023
0.5350,    -0.060
0.5360,    -0.104
0.5370,    -0.089
0.5380,    -0.058
0.5390,    -0.106
